,ID,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External
165,15,12,-2.81,0.0001,20.064741008537702,512.2117020649827,5.214423963278811e-15,1.0,5.140174692547085,587.9616958311852,1.278755961770517e-12,1.0
166,15,13,-2.81,0.0001,20.83052709598826,511.7279615575324,3.793141190294365e-15,1.0,5.336353346003332,587.8377714710492,1.4011559643310913e-12,0.9999999999999996
167,15,14,-2.81,0.0001,21.571397799924146,511.25398879813775,1.1381207158369428e-10,1.0,5.52615082137983,587.7163441291511,1.216194717745041e-12,0.9999999999999996
168,16,1,-2.81,0.0001,7.596903738119705,586.4037193254295,1.3637485691085342e-14,1.0,-4.460995785732957,659.4645999305405,2.4537100252550758e-14,1.0
169,16,2,-2.81,0.0001,9.22450922973614,585.7350545400261,9.330022920809168e-15,0.9999999999999996,-5.416745834112413,659.8572481003317,8.901539721443387e-15,1.0
170,16,3,-2.81,0.0001,10.66856522870079,584.8389749180724,1.9488936637486238e-13,1.0,-6.2647134401873865,660.3834374982594,3.908439413726248e-14,1.0
171,16,4,-2.81,0.0001,11.96525896778179,583.9809403443427,2.3856452019702256e-13,1.0,-7.026148025680001,660.8872860217737,7.357062549214825e-15,1.0
172,16,5,-2.81,0.0001,13.144194165809832,583.2033136683904,1.6422979623419714e-12,0.9999999999999996,-7.718433510582349,661.3439188342569,4.7165719643566544e-15,1.0
173,16,6,-2.81,0.0001,14.227870490341683,582.501816650095,1.0768502270081443e-11,1.0,-8.354782146258277,661.7558488041917,4.7454108876025726e-14,1.0
174,16,7,-2.81,0.0001,15.2336581519266,581.8626998063569,6.692246352054589e-11,0.9999999999999996,-8.945394259565212,662.1311511780063,3.214875144118784e-15,1.0
175,16,8,-2.81,0.0001,16.175056943911258,581.272798112601,9.92790319257682e-15,1.0,-9.498193473545342,662.4775402479356,4.118987504596095e-13,1.0
176,16,9,-2.81,0.0001,17.06270847692142,580.7212330634193,1.0149173983260772e-14,0.9999999999999996,-10.019433306377744,662.8014259616821,1.3256002196966665e-14,1.0
177,16,10,-2.81,0.0001,17.90515331966942,580.1991924927511,8.562494924990816e-15,0.9999999999999996,-10.514127310113842,663.1079746179004,2.7025912403538745e-15,1.0
178,16,11,-2.81,0.0001,18.709308607923095,579.6996907370374,6.493984238022327e-15,1.0,-10.986337302488469,663.4012883851962,4.3796283465478415e-14,1.0
179,16,12,-2.81,0.0001,19.48081937887633,579.2172445084531,5.319309912523133e-15,1.0,-11.43937788484233,663.6845865907737,2.183284035081552e-15,1.0
180,16,13,-2.81,0.0001,20.224319653874073,578.7475817573048,3.854785488656386e-15,1.0,-11.87597043039714,663.9603783531719,1.9961717013454898e-15,1.0
181,16,14,-2.81,0.0001,20.943635576377897,578.2873829754521,3.2269672313257227e-15,1.0,-12.298361626843926,664.2306127587777,1.875458085065444e-15,1.0
182,18,1,-2.81,0.0001,1.218063733619177,398.22442571455906,1.3444244983066807e-14,1.0,4.600611563670462,406.4229769574438,2.2151643912994366e-13,0.9999999999999996
183,18,2,-2.81,0.0001,1.4790289954504194,398.1172135814669,7.511235744110577e-14,0.9999999999999998,5.586273810532954,406.0180397195913,1.6107796539036696e-14,0.9999999999999996
184,18,3,-2.81,0.0001,1.7105643539361959,397.9735391578206,2.0138482690644174e-14,0.9999999999999998,6.460779858812965,405.47538505925303,3.372743999797413e-12,1.0
185,18,4,-2.81,0.0001,1.9184721547422101,397.83596475178985,4.549780646558102e-15,1.0,7.246045503033348,404.95576462069226,7.667841638345902e-15,1.0
186,18,5,-2.81,0.0001,2.1074989799557207,397.71128216080916,3.346170886463968e-14,1.0,7.959996944384359,404.4848435424468,3.2755188246978443e-12,1.0
187,18,6,-2.81,0.0001,2.2812523710654693,397.598805857815,3.840515871887065e-15,1.0,8.616261655660322,404.0600195215892,3.982719532816218e-13,1.0
188,18,7,-2.81,0.0001,2.442517522982449,397.4963304674155,2.5614108113543485e-14,1.0,9.225358252060705,403.6729709496325,2.7597411889066335e-13,1.0
189,18,8,-2.81,0.0001,2.593457604059753,397.40175075711005,8.820112080099797e-13,0.9999999999999998,9.795458387135817,403.31574062630835,8.401773610069897e-14,1.0
190,18,9,-2.81,0.0001,2.735781412223309,397.3133128156509,1.38926352940806e-13,0.9999999999999998,10.333011648660317,402.9817179201183,2.609787320914998e-14,0.9999999999999996
191,18,10,-2.81,0.0001,2.8708523147726264,397.229626242602,6.65067482911283e-11,1.0,10.84318814621507,402.66557507852184,1.0069138654931627e-14,1.0
192,18,11,-2.81,0.0001,2.999791895854302,397.1495227602281,1.728723658348897e-14,1.0,11.330176844963416,402.3630815830536,4.9366823156280255e-15,0.9999999999999996
193,18,12,-2.81,0.0001,3.1234935167691136,397.07216883639217,1.6162783221848324e-14,1.0,11.79739504569238,402.0709219132953,8.105523546252999e-12,0.9999999999999996
194,18,13,-2.81,0.0001,3.242704029130797,396.9968645631692,1.1572464109571826e-14,1.0,12.247652138250784,401.7864965721836,2.8145680933214874e-12,0.9999999999999996
195,18,14,-2.81,0.0001,3.358036898776364,396.9230777139548,7.808450205688534e-15,0.9999999999999998,12.68326321804759,401.5078034265751,1.0357335459923823e-12,1.0
196,19,1,-2.81,0.0001,-2.0422523497498055,566.199095706944,2.018971409932582e-14,1.0,13.226820345927893,475.4051016627006,2.4463255097070805e-11,1.0
197,19,2,-2.81,0.0001,-2.479796543061556,566.3788508574364,8.658458691006961e-15,1.0,16.06061302414327,474.24089808596636,5.446502314532004e-12,0.9999999999999998
198,19,3,-2.81,0.0001,-2.867997783643158,566.6197414483732,2.348346408185339e-13,1.0,18.57483157320262,472.68074640838444,8.380883263254935e-15,0.9999999999999998
199,19,4,-2.81,0.0001,-3.216583932617852,566.8504041751212,1.471462032808904e-14,1.0,20.832479279797365,471.1868426098849,4.9261917683926225e-12,1.0
200,19,5,-2.81,0.0001,-3.533513534407625,567.0594515315927,5.101737705911671e-15,0.9999999999999996,22.885101105506777,469.83292813061445,2.001251720865038e-12,0.9999999999999998
201,19,6,-2.81,0.0001,-3.8248352611113554,567.2480341659973,2.24288727585631e-13,1.0,24.771870212867285,468.6115589289425,1.7908586485357909e-12,0.9999999999999998
202,19,7,-2.81,0.0001,-4.095218678120933,567.4198490600135,4.943291054531473e-13,1.0,26.523031325712743,467.4987886422971,6.87353011445081e-13,1.0
203,19,8,-2.81,0.0001,-4.348290980629032,567.5784255516384,9.615220447380655e-15,0.9999999999999996,28.162076840940546,466.47174727666743,2.82980194323117e-13,1.0
204,19,9,-2.81,0.0001,-4.58691567236659,567.7267012057994,5.381956959811117e-14,1.0,29.707549718242586,465.51142780823983,1.3425334559940406e-13,1.0
205,19,10,-2.81,0.0001,-4.8133875872880125,567.8670398723921,1.2839340942017875e-13,1.0,31.17431402533302,464.60251318497563,1.4934489274781096e-13,0.9999999999999998
206,19,11,-2.81,0.0001,-5.029566220424973,568.0013194520718,1.8789556892109401e-13,1.0,32.574413266464596,463.73283989930513,1.2191549259907872e-14,1.0
207,19,12,-2.81,0.0001,-5.236969116092093,568.1310140189782,2.2581955753117664e-13,1.0,33.91767567245637,462.8928621096938,6.296678523243929e-15,0.9999999999999998
208,19,13,-2.81,0.0001,-5.436842035130678,568.2572720420397,2.6230815434771023e-13,1.0,35.21216714050616,462.0751506129154,2.5205786094037298e-11,0.9999999999999998
209,19,14,-2.81,0.0001,-5.630213537394363,568.3809858713535,2.7217993635399106e-13,0.9999999999999996,36.464554788880825,461.2739045906415,1.1778011547891899e-11,1.0
210,20,1,-2.81,0.0001,-3.560144566118499,481.5824779533669,1.3082003896024446e-14,1.0,9.801872152333527,383.2145913559281,1.3418950484439817e-14,0.9999999999999998
211,20,2,-2.81,0.0001,-4.322890951395183,481.8958350659547,8.158938840532647e-15,0.9999999999999996,11.901883126852837,382.35184954881174,1.2292301047908525e-13,0.9999999999999998
212,20,3,-2.81,0.0001,-4.999620387475049,482.31576580010733,7.595437177842837e-14,1.0,13.765070218918481,381.1956858542667,6.491169015680854e-15,1.0
213,20,4,-2.81,0.0001,-5.6072912803208865,482.71786758727774,9.023913166964586e-15,1.0,15.438123739453964,380.08861033202567,5.444936148027863e-15,1.0
214,20,5,-2.81,0.0001,-6.1597769800802045,483.0822881558083,7.429713534999175e-15,1.0,16.959240151963062,379.0852790467967,4.555062973989546e-15,1.0
215,20,6,-2.81,0.0001,-6.667621664895262,483.4110331615768,3.064697990085282e-15,1.0,18.357449837194558,378.1801709033335,4.373245439688022e-15,1.0
216,20,7,-2.81,0.0001,-7.138965901856615,483.71054701282253,1.320808668290393e-13,1.0,19.655165705878822,377.35554165970944,3.4109459245841416e-15,0.9999999999999998
217,20,8,-2.81,0.0001,-7.580133023695689,483.9869865472891,1.7676338238866448e-14,0.9999999999999996,20.869797195782038,376.5944424520245,2.8272148677898677e-15,0.9999999999999998
218,20,9,-2.81,0.0001,-7.996114050037762,484.2454671040557,3.612533719518102e-15,0.9999999999999996,22.01508574316687,375.8827880416891,2.7557834687286932e-15,0.9999999999999998
219,20,10,-2.81,0.0001,-8.3909098154507,484.49011151839164,2.417231040446354e-15,1.0,23.10204655083555,375.2092274658273,2.42085751401497e-15,0.9999999999999998
220,20,11,-2.81,0.0001,-8.767761898326125,484.72419345381854,6.17911813000872e-15,0.9999999999999996,24.139604423771324,374.56474750026945,2.3123095407370635e-15,1.0
221,20,12,-2.81,0.0001,-9.12931575848842,484.95028273364085,3.0202169214740858e-15,1.0,25.135042852243664,373.9422733493317,2.084850679263816e-15,1.0
222,20,13,-2.81,0.0001,-9.47774303044581,485.1703812652212,2.1154249106990064e-15,0.9999999999999996,26.094340857073753,373.33629302940744,1.9263675104947896e-15,1.0
223,20,14,-2.81,0.0001,-9.81483676564972,485.3860446822705,1.8174932885495945e-15,0.9999999999999996,27.022435110701736,372.74252354907435,1.494371156066579e-15,1.0
224,21,1,-2.81,0.0001,11.926545075968372,399.43228874376695,1.4890093004673113e-14,1.0,-0.8083543462991668,469.3579803835486,2.638803990052815e-14,1.0
225,21,2,-2.81,0.0001,14.481758444651065,398.3825375645509,5.621250526308735e-14,0.9999999999999998,-0.9815409494737692,469.4291302351604,8.701810673905083e-15,1.0
226,21,3,-2.81,0.0001,16.74881368365959,396.9757613484105,6.820835980465018e-15,1.0,-1.1351968351159754,469.5244783018837,5.547875432271034e-15,1.0
227,21,4,-2.81,0.0001,18.78452154813004,395.6287139794862,5.443171937811946e-15,1.0,-1.2731725144164585,469.6157778587028,1.1802481114981858e-13,1.0
228,21,5,-2.81,0.0001,20.6353581751847,394.4078986700735,1.3329544337933165e-13,1.0,-1.398618048769738,469.6985221880713,6.655282298212114e-15,1.0
229,21,6,-2.81,0.0001,22.336646522341862,393.3065975108088,1.2632593835296175e-13,1.0,-1.5139275388600744,469.773165937024,3.74340739891337e-15,1.0
230,21,7,-2.81,0.0001,23.91565775783681,392.3032200190283,2.6767976899276094e-15,1.0,-1.6209494428345044,469.8411726771461,1.6686453426123667e-13,1.0
231,21,8,-2.81,0.0001,25.393575132298714,391.3771434711085,2.9942519700806765e-15,1.0,-1.7211192801042272,469.90393998453123,8.589747467157135e-15,1.0
232,21,9,-2.81,0.0001,26.78711865986959,390.51122945583745,2.690552572848942e-15,1.0,-1.815570507368681,469.962629673123,2.9614535456630946e-15,1.0
233,21,10,-2.81,0.0001,28.109691211858497,389.6916665769885,2.2920660048462085e-15,1.0,-1.9052083203670724,470.0181653501529,4.460785506181695e-11,1.0
234,21,11,-2.81,0.0001,29.372152151899343,388.9074878776145,2.3121216833670618e-15,1.0,-1.990778409601128,470.07132802959575,1.7276967598866955e-13,1.0
235,21,12,-2.81,0.0001,30.583363754666955,388.15008501698054,2.149763753042727e-15,1.0,-2.0728718935964205,470.12266371596155,1.1031954427392535e-12,1.0
236,21,13,-2.81,0.0001,31.750601065503826,387.4127512213413,1.9874427770025645e-15,1.0,-2.1519841482065982,470.1726375265861,1.995088488002803e-15,1.0
237,21,14,-2.81,0.0001,32.87987083649765,386.6902751115565,1.8734985763598365e-15,1.0,-2.2285235061169537,470.22160532545286,1.883280069979665e-15,0.9999999999999998
238,22,1,-2.81,0.0001,2.8173284527887446,399.52371922221124,1.2167990270487968e-14,0.9999999999999998,5.616441040548427,393.46130677484075,2.7672236925779092e-12,1.0
239,22,2,-2.81,0.0001,3.4209295275075497,399.27574344188224,8.874327009671461e-15,1.0,6.819740884713098,392.9669559478368,2.6002904456359767e-14,1.0
240,22,3,-2.81,0.0001,3.9564608031140587,398.94343048613206,2.3935214493722795e-13,0.9999999999999998,7.887341150309748,392.3044778316997,1.629332412144576e-14,1.0
241,22,4,-2.81,0.0001,4.437342337778208,398.6252277768674,1.111254311441291e-12,0.9999999999999998,8.84599547244237,391.67012702605945,6.9190926960505455e-15,1.0
242,22,5,-2.81,0.0001,4.8745534080843465,398.3368412505801,5.4355926088804606e-14,0.9999999999999998,9.717590310133858,391.0952213929467,4.898721960417989e-15,1.0
243,22,6,-2.81,0.0001,5.276437391612455,398.0766884227683,1.2598364256642866e-13,1.0,10.518759985236334,390.5765973151461,4.161063056606181e-15,1.0
244,22,7,-2.81,0.0001,5.649436759840693,397.83966707359383,6.983713843515959e-14,0.9999999999999998,11.262346951684018,390.10408775120874,6.119667497946375e-14,1.0
245,22,8,-2.81,0.0001,5.998555389643476,397.62090601281,3.1532350293403257e-14,1.0,11.958326961527604,389.6679800687485,8.857022857537917e-15,1.0
246,22,9,-2.81,0.0001,6.327742935289613,397.41635680360804,1.5255312236955957e-14,0.9999999999999998,12.614573646197897,389.2602043063644,3.9472666772526355e-15,1.0
247,22,10,-2.81,0.0001,6.640165471283463,397.22275685366685,8.295287088337474e-15,1.0,13.23739871329169,388.8742562341987,2.790633184781907e-15,1.0
248,22,11,-2.81,0.0001,6.938386481766513,397.03752280847743,1.674095388445622e-11,0.9999999999999998,13.831916054606184,388.5049712713474,2.381535932426818e-15,1.0
249,22,12,-2.81,0.0001,7.224503366679098,396.8586045908215,8.847048906965135e-12,1.0,14.402299087955038,388.14829557311265,2.156393791483634e-15,1.0
250,22,13,-2.81,0.0001,7.500232365550355,396.6844278258088,5.03378652421029e-12,0.9999999999999998,14.951973774117935,387.8010707881376,1.9977313295493845e-15,1.0
251,22,14,-2.81,0.0001,7.7669925398683315,396.5137609026693,2.50771584020626e-12,1.0,15.483768809496567,387.46084277562113,1.866396678919735e-15,1.0
252,23,1,-2.81,0.0001,-13.50122657154415,680.3493839262737,9.74657371288281e-15,1.0,-5.182102753202644,586.8242684850147,1.2636564117265597e-14,0.9999999999999998
253,23,2,-2.81,0.0001,-16.393809023500094,681.5377357643492,8.016655643555127e-15,1.0,-6.292347015767434,587.2803869859763,2.11211598534656e-14,1.0
254,23,3,-2.81,0.0001,-18.960187251915485,683.1302501935475,2.447221066529872e-13,1.0,-7.277386095839509,587.8916334376647,6.463100313629616e-15,0.9999999999999998
255,23,4,-2.81,0.0001,-21.264672996714832,684.6551506984425,3.3164789661215104e-14,1.0,-8.161904387403862,588.4769276546976,5.275036713934582e-15,1.0
256,23,5,-2.81,0.0001,-23.359878585195474,686.0371523849974,6.895832468086175e-15,1.0,-8.966095874633622,589.0073739071537,1.5752043269008021e-13,1.0
257,23,6,-2.81,0.0001,-25.285790844222223,687.2838601844386,3.743656776555423e-15,0.9999999999999998,-9.705308301244537,589.4858909370371,1.3607276245408484e-14,1.0
258,23,7,-2.81,0.0001,-27.0732816037424,688.4197152523589,3.2562298192915434e-15,1.0,-10.391391194970074,589.9218600223661,4.1826563687567685e-15,1.0
259,23,8,-2.81,0.0001,-28.746330981125965,689.4680633065523,3.7132886032732807e-13,1.0,-11.033548777521986,590.3242421099975,1.8179345637115768e-13,1.0
260,23,9,-2.81,0.0001,-30.323866263358983,690.4483052923666,2.4067268094993474e-14,1.0,-11.639043066762419,590.700472767237,2.9013127832229413e-11,1.0
261,23,10,-2.81,0.0001,-31.821060229902518,691.3760763923082,3.2572627176674116e-15,1.0,-12.213705553411653,591.0565845328607,2.390505225395684e-13,1.0
262,23,11,-2.81,0.0001,-33.25020561182606,692.2637906240026,5.510918967327538e-13,1.0,-12.762247134520429,591.3973120698898,1.3966740524317307e-12,1.0
263,23,12,-2.81,0.0001,-34.621335843775746,693.1211954990948,2.2392824979150327e-15,0.9999999999999998,-13.288520006886808,591.7264037296858,2.1463894632036074e-15,1.0
264,23,13,-2.81,0.0001,-35.94268542097167,693.955880674281,1.632153865699642e-15,1.0,-13.795686466462309,592.046776427795,2.017894098898382e-15,0.9999999999999998
265,23,14,-2.81,0.0001,-37.22105447632551,694.7737456720006,7.965861798171422e-13,1.0,-14.286355969981962,592.3606934383233,1.9175628187438935e-15,0.9999999999999998
266,24,1,-2.81,0.0001,2.0423582905301734,343.40806796099906,1.1480636042960844e-11,1.0,0.785613456327952,341.24432249319034,4.048204416779448e-14,1.0
267,24,2,-2.81,0.0001,2.4799243338096715,343.22830942301465,4.221591379395752e-15,1.0,0.9539281742596588,341.1751726272591,1.4290677029286814e-12,1.0
268,24,3,-2.81,0.0001,2.868145542276267,342.98740629761795,4.64619432630377e-15,1.0,1.1032614978047819,341.0825057438614,3.765239704181019e-12,1.0
269,24,4,-2.81,0.0001,3.216749508469848,342.756732984704,6.18829624966592e-13,0.9999999999999996,1.237355157665153,340.99377761014557,1.7530402340138842e-15,1.0
270,24,5,-2.81,0.0001,3.5336956718242223,342.5476734264671,4.167700074551527e-15,1.0,1.3592716204334812,340.9133612242357,1.0992320575151062e-15,1.0
271,24,6,-2.81,0.0001,3.825032497612237,342.3590804174289,3.962580265290343e-13,0.9999999999999996,1.471337206705425,340.8408172977246,7.102971970416212e-15,1.0
272,24,7,-2.81,0.0001,4.095430330690276,342.1872550943559,3.496036742214071e-12,1.0,1.5753482814782833,340.7747237161734,1.966924997382913e-14,1.0
273,24,8,-2.81,0.0001,4.3485167266486,342.0286658804699,1.4325424728677414e-11,1.0,1.6726996629134194,340.71372486450963,2.3328222296761164e-12,1.0
274,24,9,-2.81,0.0001,4.587154981725196,341.88037778059174,4.140867144176217e-11,1.0,1.764496755810611,340.65667351073654,3.113620252953363e-11,1.0
275,24,10,-2.81,0.0001,4.813640214021417,341.74002603258464,9.233710396309535e-11,1.0,1.8516133952311054,340.60269836220675,1.0779767876886375e-15,1.0
276,24,11,-2.81,0.0001,5.029825294555723,341.60575740166104,7.388505933550685e-16,1.0,1.9347729722788984,340.5510436951,4.0154613747314675e-15,1.0
277,24,12,-2.81,0.0001,5.237238866689423,341.4760561610924,9.163485825103781e-16,1.0,2.0145567028149234,340.501152784655,8.703667874560235e-15,1.0
278,24,13,-2.81,0.0001,5.437122074944024,341.34979164164855,1.8217480312680225e-15,0.9999999999999996,2.0914437992653117,340.4525838526842,1.3097236059429456e-14,1.0
279,24,14,-2.81,0.0001,5.630503544535743,341.2260714207419,3.6101818495505704e-15,1.0,2.1658299324079384,340.40499361938464,1.612238489196082e-14,1.0
280,26,1,-2.81,0.0001,9.55838913034018,305.57528086455113,2.0275864803298173e-14,1.0,3.48977427212213,378.59549412779677,1.3411386628502655e-14,1.0
281,26,2,-2.81,0.0001,11.606234764860423,304.73397062007274,3.6698133013929503e-13,0.9999999999999998,4.237444069324612,378.28833156453175,3.707734162357314e-13,1.0
282,26,3,-2.81,0.0001,13.423139495771409,303.60652625008163,1.2521820379620922e-13,1.0,4.900796415862578,377.8767055368359,9.480296549286725e-12,1.0
283,26,4,-2.81,0.0001,15.054633634820751,302.5269505971861,6.586145751881965e-15,1.0,5.496456828074658,377.48254668626566,5.753179793637934e-15,0.9999999999999996
284,26,5,-2.81,0.0001,16.537964811906335,301.54854254183675,6.960282858147116e-15,0.9999999999999998,6.0380220581760415,377.1253292390727,1.575881238539272e-14,1.0
285,26,6,-2.81,0.0001,17.901442264492555,300.665918279971,2.8828706668940414e-13,1.0,6.535828594280734,376.8030823028691,3.755191649692124e-15,0.9999999999999996
286,26,7,-2.81,0.0001,19.16692226500875,299.8617726496799,1.6064735764903264e-13,1.0,6.99785619386169,376.5094883960572,3.433428279732834e-15,1.0
287,26,8,-2.81,0.0001,20.35138183015186,299.1195794443117,2.282805990958446e-15,1.0,7.430303146744259,376.2385131747172,2.924925129186555e-15,1.0
288,26,9,-2.81,0.0001,21.468220912328867,298.42560263579486,1.968128190613548e-14,0.9999999999999998,7.838061796678886,375.98514198494837,1.66408752852811e-14,0.9999999999999996
289,26,10,-2.81,0.0001,22.528181057927746,297.7687739423648,1.123160198361976e-14,1.0,8.225054014819642,375.74533313908347,2.4600421281680126e-15,1.0
290,26,11,-2.81,0.0001,23.53996538688689,297.1403038179278,2.7486211341606003e-13,1.0,8.594457201026636,375.51587801463154,2.3507435452397902e-15,1.0
291,26,12,-2.81,0.0001,24.510676724241897,296.53329186040725,8.010933366455754e-14,1.0,8.948864641910747,375.2942577973781,3.910100470756625e-13,1.0
292,26,13,-2.81,0.0001,25.446145390644872,295.94236405194533,8.735930957879728e-15,1.0,9.290404752915101,375.0785096571596,1.991598936199879e-15,1.0
293,26,14,-2.81,0.0001,26.351185287140815,295.36334458412045,2.6364266159577183e-13,1.0,9.6208354508641,374.8671090750998,1.8526969851980665e-15,1.0
294,27,1,-2.81,0.0001,14.102070840736156,313.7625550223676,1.5655839924124897e-13,1.0,2.9333463484734623,402.9437344497352,1.282544713695933e-14,1.0
295,27,2,-2.81,0.0001,17.123381753447855,312.52131804076316,1.0773486375995194e-14,1.0,3.561803771961314,402.685546983119,2.6835439600190276e-14,0.9999999999999998
296,27,3,-2.81,0.0001,19.803971337341565,310.85793170858545,9.540017173423912e-14,1.0,4.1193883891028085,402.3395489803632,2.3822932460777614e-14,1.0
297,27,4,-2.81,0.0001,22.211013512137335,309.26516877843886,1.9900562317587962e-14,1.0,4.620072874711802,402.0082413729265,3.139730106887659e-14,1.0
298,27,5,-2.81,0.0001,24.39946192467093,307.82166400555224,8.51017294416096e-15,1.0,5.0752880451209625,401.70798073436714,7.596431321429235e-14,1.0
299,27,6,-2.81,0.0001,26.411082951928588,306.51947405423465,5.2130283871788596e-15,1.0,5.493721681320051,401.43711465900185,1.1050741720596967e-13,0.9999999999999998
300,27,7,-2.81,0.0001,28.278122314337615,305.3330700925835,3.89820240173e-15,1.0,5.882081200528369,401.190332767723,6.308278004403202e-14,1.0
301,27,8,-2.81,0.0001,30.025627143061175,304.2380674496739,1.6276603736581282e-13,1.0,6.24557656780633,400.9625631309394,3.124528292125077e-14,1.0
302,27,9,-2.81,0.0001,31.673367521143117,303.21420179127097,2.4936463596408182e-14,1.0,6.588320093425341,400.7495905617214,1.440847027306474e-14,1.0
303,27,10,-2.81,0.0001,33.23719104863241,302.24514221741885,8.458369192162584e-15,1.0,6.913608216679934,400.54801817279775,1.0268207805849679e-14,1.0
304,27,11,-2.81,0.0001,34.729937993622045,301.31792115485183,5.786421054712061e-15,1.0,7.224111833543604,400.3551485355379,4.92390319094188e-15,1.0
305,27,12,-2.81,0.0001,36.1620871865241,300.42236012746986,4.272828759352067e-15,1.0,7.522006539370478,400.16887882877614,5.958465448587032e-11,1.0
306,27,13,-2.81,0.0001,37.542240717944644,299.55052897611205,3.3854962240330658e-15,1.0,7.809091219912659,399.98752542404156,2.3224426509888522e-11,1.0
307,27,14,-2.81,0.0001,38.87750103490764,298.6962657090714,2.8284346949479518e-15,1.0,8.086837322833803,399.8098280500216,8.323040422927735e-12,0.9999999999999998
